num_lote|est_lote|nro_tpo|nic|nis|cod_tar|num_orden|tip_os|est_os|ind_anomalia|f_estm_res|f_uce|empleado/contrata|clasif medidor|num_apa|co_marca|tip_csmo|nro_ruedas|cte|lectura|cant_precintos|precinto1|precinto2|precinto3|precinto4|precinto5|precinto6|precinto7|precinto8|precinto9|precinto10|precinto11|precinto12|precinto13|precinto14|precinto15|precinto16|precinto17|precinto18|precinto19|precinto20|Id_Serial_TP|
201709003312|EL005|1028495|3017050|3755151|R24|5307743|TO502|EO011|2|20171002   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|3000012937|MC058|CO011|6|1|4880|3|si551411|si551412|sr7444904| | | | | | | | | | | | | | | | | |31028495|
201709003312|EL005|1028495|2866828|3157219|CS1|5307744|TO502|EO011|2|20171002   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|4730886|MC044|CO011|5|1|5401|4|si551413|si551414|sr7445808|sr7445809| | | | | | | | | | | | | | | | |31028495|
201709003315|EL005|1028498|1909417|1909417|R24|5298349|TO852|EO011|2|20170922   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|4244803|MC001|CO011|5|1|29351|0| | | | | | | | | | | | | | | | | | | | |31028498|
201709003315|EL005|1028498|1911741|1911741|R24|5298351|TO852|EO011|2|20170922   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|43958268|MC016|CO011|5|1|9896|0| | | | | | | | | | | | | | | | | | | | |31028498|
201709003315|EL005|1028498|1911745|1911745|R24|5298353|TO852|EO011|2|20170922   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|2689273|MC020|CO011|5|1|6948|0| | | | | | | | | | | | | | | | | | | | |31028498|
201709003315|EL005|1028498|1909603|1909603|R24|5301927|TO852|EO011|2|20170928   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|8546668|MC020|CO011|5|1|6139|0| | | | | | | | | | | | | | | | | | | | |31028498|
201709003315|EL005|1028498|2808134|2865266|R24|5301961|TO852|EO011|2|20170928   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|55092134|MC049|CO011|5|1|1|0| | | | | | | | | | | | | | | | | | | | |31028498|
201709003315|EL005|1028498|2829370|2948114|R24|5301964|TO852|EO011|2|20170928   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|44031868|MC016|CO011|5|1|1|0| | | | | | | | | | | | | | | | | | | | |31028498|
201709003315|EL005|1028498|2860366|3135740|CS1|5301967|TO852|EO011|2|20170928   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|45317997|MC016|CO011|5|1|38720|0| | | | | | | | | | | | | | | | | | | | |31028498|
201709003315|EL005|1028498|1908624|1908624|R24|5303795|TO852|EO011|2|20170929   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|32945065|MC016|CO011|5|1|25485|0| | | | | | | | | | | | | | | | | | | | |31028498|
201709003315|EL005|1028498|1911481|1911481|R24|5303806|TO852|EO011|2|20170929   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|3000015315|MC058|CO011|6|1|1|0| | | | | | | | | | | | | | | | | | | | |31028498|
201709003315|EL005|1028498|1911647|1911647|R14|5303816|TO852|EO011|2|20170929   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|901046692|MC055|CO011|5|1|1|0| | | | | | | | | | | | | | | | | | | | |31028498|
201709003315|EL005|1028498|1911770|1911770|R24|5305393|TO852|EO011|2|20171002   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|1006002844|MC058|CO011|6|1|113|0| | | | | | | | | | | | | | | | | | | | |31028498|
201709003315|EL005|1028498|1911785|1911785|R24|5305396|TO852|EO011|2|20171002   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|10033606|MC016|CO011|5|1|13549|0| | | | | | | | | | | | | | | | | | | | |31028498|
201709003315|EL005|1028498|2928118|3379680|R24|5305405|TO852|EO011|2|20171002   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|8248212|MC054|CO011|5|1|322|0| | | | | | | | | | | | | | | | | | | | |31028498|
201709003315|EL005|1028498|1909298|1909298|R24|5306479|TO852|EO004|1|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|19660902|MC016|CO011|5|1|20430|0| | | | | | | | | | | | | | | | | | | | |31028498|
201709003315|EL005|1028498|1909645|1909645|R24|5306480|TO852|EO011|2|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|60190617|MC044|CO011|5|1|11|0| | | | | | | | | | | | | | | | | | | | |31028498|
201709003315|EL005|1028498|1909677|1909677|R24|5306481|TO852|EO011|2|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|19653530|MC016|CO011|5|1|1|0| | | | | | | | | | | | | | | | | | | | |31028498|
201709003315|EL005|1028498|1910115|1910115|R24|5306484|TO852|EO011|2|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|37147549|MC016|CO011|5|1|6521|0| | | | | | | | | | | | | | | | | | | | |31028498|
201709003315|EL005|1028498|1975124|2037486|R24|5306487|TO852|EO011|2|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|10088091|MC027|CO011|5|1|13185|0| | | | | | | | | | | | | | | | | | | | |31028498|
201709003315|EL005|1028498|2837662|2997316|R24|5306489|TO852|EO011|2|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|44859068|MC016|CO011|5|1|9721|0| | | | | | | | | | | | | | | | | | | | |31028498|
201709003315|EL005|1028498|2843002|3038754|R24|5306491|TO852|EO011|2|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|4707062|MC044|CO011|5|1|6848|0| | | | | | | | | | | | | | | | | | | | |31028498|
201709003315|EL005|1028498|2876250|3189745|R24|5306497|TO852|EO011|2|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|45643422|MC016|CO011|5|1|20737|0| | | | | | | | | | | | | | | | | | | | |31028498|
201709003315|EL005|1028498|2894841|3257119|R24|5306498|TO852|EO011|2|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|6677199791|MC051|CO011|5|1|2353|0| | | | | | | | | | | | | | | | | | | | |31028498|
201709003315|EL005|1028498|3017514|3756610|R24|5306504|TO852|EO011|2|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|3000011322|MC058|CO011|6|1|3|0| | | | | | | | | | | | | | | | | | | | |31028498|
201709003329|EL005|1028502|1918805|1924848|R14|5305834|TO801|EO004|1|20171002   |20170930   | ENECON-NORTE |MEDIDOR NUEVO|141656550|MC056|CO011|6|1000|0|3|54832|562592|562593| | | | | | | | | | | | | | | | | |31028502|
201709003329|EL005|1028502|1918805|1924848|R14|5305834|TO801|EO004|1|20171002   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|1499016|MC024|CO011|5|1|11921|0| | | | | | | | | | | | | | | | | | | | |31028502|
201709003329|EL005|1028502|1948415|1984068|R14|5305846|TO801|EO011|2|20171002   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|10074403|MC002|CO011|5|1|14605|0| | | | | | | | | | | | | | | | | | | | |31028502|
201709003329|EL005|1028502|2917295|3338489|R24|5307050|TO804|EO011|2|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|4858253|MC044|CO011|5|1|0|0| | | | | | | | | | | | | | | | | | | | |31028502|
201709003329|EL005|1028502|1982954|2053146|R14|5307438|TO250|EO004|1|20171003   |20170930   | ENECON-NORTE |MEDIDOR NUEVO|141656548|MC056|CO011|6|1000|0|4|611844|66900|si562588|si562589| | | | | | | | | | | | | | | | |31028502|
201709003329|EL005|1028502|1982954|2053146|R14|5307438|TO250|EO004|1|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|YAI08937|MC002|CO011|5|1|37307|2|si562588|si562589| | | | | | | | | | | | | | | | | | |31028502|
201709003329|EL005|1028502|1982992|2053222|R24|5307439|TO250|EO011|2|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|10041496|MC039|CO011|5|1|108|0| | | | | | | | | | | | | | | | | | | | |31028502|
201709003329|EL005|1028502|1982591|2052420|R14|5307533|TO804|EO004|1|20171003   |20170930   | ENECON-NORTE |MEDIDOR NUEVO|141656547|MC056|CO011|6|1000|0|4|611843|66899|si562586|si562587| | | | | | | | | | | | | | | | |31028502|
201709003329|EL005|1028502|1982591|2052420|R14|5307533|TO804|EO004|1|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|YAI02336|MC039|CO011|5|1|36111|2|si562586|si562587| | | | | | | | | | | | | | | | | | |31028502|
201709003329|EL005|1028502|1949223|1985684|R14|5307686|TO811|EO004|1|20171003   |20170930   | ENECON-NORTE |MEDIDOR NUEVO|141656549|MC056|CO011|6|0|0|4|562590|562591|611845|66901| | | | | | | | | | | | | | | | |31028502|
201709003329|EL005|1028502|1949223|1985684|R14|5307686|TO811|EO004|1|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|10007891|MC002|CO011|5|1|23348|0| | | | | | | | | | | | | | | | | | | | |31028502|
201709003384|EL005|1028496|0|0| |5306476|TO154|EO004|1|20171003   |20170930   | ENECON-NORTE |SIN MEDIDOR|  |  |  |0|0|0|0| | | | | | | | | | | | | | | | | | | | |31028496|
201709003384|EL005|1028496|2878959|3199467|R14|5308081|TO811|EO011|2|20171003   |20171002   | ENECON-NORTE |MEDIDOR ENVIADO|6001401|MC044|CO011|5|1|8238|2|sbi492435|sbr123516| | | | | | | | | | | | | | | | | | |31028496|
201709003385|EL005|1028495|1964213|2015664|R24|5304269|TO310|EO011|2|20170929   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|1189060509|MC047|CO011|5|1|5235|0| | | | | | | | | | | | | | | | | | | | |31028495|
201709003385|EL005|1028495|2881752|3208621|R34|5304274|TO310|EO011|2|20170929   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|118992|MC047|CO011|5|1|4411|0| | | | | | | | | | | | | | | | | | | | |31028495|
201709003385|EL005|1028495|2850248|3074869|CS1|5304409|TO310|EO011|2|20170929   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|6677401785|MC051|CO011|5|1|11290|0| | | | | | | | | | | | | | | | | | | | |31028495|
201709003385|EL005|1028495|2884622|3219576|CS1|5304442|TO310|EO011|2|20170929   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|423158|MC047|CO011|5|1|20163|0| | | | | | | | | | | | | | | | | | | | |31028495|
201709003385|EL005|1028495|2000487|2101058|CS1|5304490|TO310|EO011|2|20170929   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|4000840050|MC047|CO011|5|1|6236|0| | | | | | | | | | | | | | | | | | | | |31028495|
201709003385|EL005|1028495|2846860|3057526|R14|5305737|TO310|EO011|2|20170929   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|4717034|MC044|CO011|5|1|8060|0| | | | | | | | | | | | | | | | | | | | |31028495|
201709003385|EL005|1028495|1984729|2056696|CS1|5306274|TO310|EO011|2|20171002   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|3000015011|MC058|CO011|6|1|1017|0| | | | | | | | | | | | | | | | | | | | |31028495|
201709003385|EL005|1028495|2952789|3483874|R24|5306278|TO310|EO011|2|20171002   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|901102918|MC055|CO011|5|1|2651|0| | | | | | | | | | | | | | | | | | | | |31028495|
201709003385|EL005|1028495|3022024|3771817|R24|5306279|TO310|EO011|2|20171002   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|141659106|MC056|CO011|6|1|0|0| | | | | | | | | | | | | | | | | | | | |31028495|
201709003385|EL005|1028495|2673656|2757601|R14|5307127|TO310|EO011|2|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|000474685|MC004|CO011|5|1|13479|0| | | | | | | | | | | | | | | | | | | | |31028495|
201709003385|EL005|1028495|1951590|1990418|R24|5307351|TO310|EO011|2|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|10116516|MC016|CO011|5|1|12643|0| | | | | | | | | | | | | | | | | | | | |31028495|
201709003393|EL005|311085|2930444|3397415|CS1|5307555|TO502|EO011|2|20170929   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|417808|MC047|CO011|5|1|3097|0| | | | | | | | | | | | | | | | | | | | |11223D036F|
